"t_peak1","t_peak2","f_peak1","f_peak2","z_peak1","z_peak2","halfwid","DP1","ID","Unit","KO_ID","Treatment","Day","PPF","EODduration","ratio","ratio_z","interval","t_peak1_DP1"
1.194,15.001,3.36182803840614,1.92672652031355,7.61552400062568,3.77471026420452,0.131775962948647,0.830827012258188,"BB1322","03","BB1322_Unit03","Testosterone",15,1335.14404296875,1.38740077114375,0.573118701582077,0.495659952472659,13.807,0.363172987741815
0.870000000000005,-6.545,12.8721825599316,0.762163557615282,26.9281334751387,1.36103044032735,0.0671971372409751,0.658509391883037,"BB1322","04","BB1322_Unit04","Testosterone",7,1716.61376953125,1.03520682183858,0.0592101264930577,0.0505430664766987,-7.41500000000001,0.211490608116967
1.15,6.329,9.25044347494461,1.38477180662447,22.1316353612199,3.10339711844794,0.095903670184136,0.830827012258188,"BB1322","04","BB1322_Unit04","Testosterone",15,1335.14404296875,1.38740077114375,0.149697883174489,0.140224482637458,5.179,0.319172987741811
0.840000000000003,9.381,11.8791818868217,1.01133942225493,25.8766172261321,2.00609426653556,0.0725653107097129,0.658509391883037,"BB1322","05","BB1322_Unit05","Testosterone",7,1716.61376953125,1.03520682183858,0.0851354438285741,0.0775253677482102,8.541,0.181490608116966
1.118,10.232,9.81526310545651,1.49696275282689,22.607757034469,3.07451348195963,0.0794994226970906,0.830827012258188,"BB1322","05","BB1322_Unit05","Testosterone",15,1335.14404296875,1.38740077114375,0.152513767256499,0.135993742204149,9.114,0.287172987741814
1.302,7.388,7.73070230525623,1.1949982299067,21.6079946507839,2.92386332336722,0.0806125014222392,0.830827012258188,"BB1322","06","BB1322_Unit06","Testosterone",15,1335.14404296875,1.38740077114375,0.154578223649124,0.135313959977362,6.086,0.471172987741812
0.756999999999998,2.151,13.758398402185,4.70770910937948,24.1666314082672,8.18312265093024,0.0664505957230568,0.557622460113684,"BB1324","01","BB1324_Unit01","Testosterone",4,3051.7578125,0.837306829667988,0.342169849408624,0.338612465787469,1.39400000000001,0.199377539886314
0.923999999999999,2.502,12.267733162113,3.46431632084445,25.8298629664032,7.11568617416634,0.0657729722920395,0.704033277006906,"BB1324","01","BB1324_Unit01","Testosterone",9,1525.87890625,1.17273345779247,0.282392539441881,0.275482923909496,1.578,0.219966722993093
0.951999999999998,2.793,14.0134830812498,2.11564482880974,27.3716049575572,4.06832444327796,0.0670409632102597,0.740783249976833,"BB1324","01","BB1324_Unit01","Testosterone",17,1335.14404296875,1.25585485106088,0.150972089989568,0.148633024975568,1.841,0.211216750023165
1.012,1.094,4.36482781134259,1.81526244356154,14.5796736159306,5.58252803330205,0.0959321750692002,0.557622460113684,"BB1324","02","BB1324_Unit02","Testosterone",4,3051.7578125,0.837306829667988,0.415884090282861,0.382898011324633,0.0820000000000007,0.454377539886317
0.991,0.469000000000001,11.128164823289,1.45574192663871,24.9202723007665,2.95345890546749,0.0723496282658794,0.704033277006906,"BB1324","02","BB1324_Unit02","Testosterone",9,1525.87890625,1.17273345779247,0.130815992551812,0.1185163175515,-0.521999999999998,0.286966722993093
1.22,0.413000000000004,7.83587310710751,2.76324767933738,20.1368038775631,6.73468084495823,0.0820339875821527,0.740783249976833,"BB1324","02","BB1324_Unit02","Testosterone",17,1335.14404296875,1.25585485106088,0.352640687459701,0.33444636427443,-0.806999999999995,0.479216750023166
0.798000000000002,0.246000000000002,11.5361594393375,1.89181224335741,25.5685368849803,3.85223728775336,0.061879211647176,0.557622460113684,"BB1324","03","BB1324_Unit03","Testosterone",4,3051.7578125,0.837306829667988,0.163989779554057,0.150663188319402,-0.552,0.240377539886318
0.881,2.764,12.9728742390746,0.973845296685424,27.756913603497,1.94136580406536,0.0650559628471838,0.704033277006906,"BB1324","03","BB1324_Unit03","Testosterone",9,1525.87890625,1.17273345779247,0.0750678129409578,0.0699417028779732,1.883,0.176966722993094
0.926000000000002,10.766,13.1328589176949,0.929765350674004,27.5325071021331,1.7367993909025,0.0635903147597225,0.740783249976833,"BB1324","03","BB1324_Unit03","Testosterone",17,1335.14404296875,1.25585485106088,0.0707968734379124,0.0630817740084392,9.84,0.185216750023169
0.805,-12.426,11.8065188766836,0.456028290880883,26.6671239735231,0.970165640417025,0.0736105145319851,0.557622460113684,"BB1324","04","BB1324_Unit04","Testosterone",4,3051.7578125,0.837306829667988,0.0386251269865399,0.0363805876246824,-13.231,0.247377539886316
0.893000000000001,-11.974,13.3969910030292,0.908175225962505,28.1384434497002,1.78058736979039,0.0644766803432143,0.704033277006906,"BB1324","04","BB1324_Unit04","Testosterone",9,1525.87890625,1.17273345779247,0.0677894928612819,0.0632795262102305,-12.867,0.188966722993094
0.941000000000003,-9.17,13.5911672983376,0.620186866221648,28.8012726763898,1.20862681128036,0.0622073308442685,0.740783249976833,"BB1324","04","BB1324_Unit04","Testosterone",17,1335.14404296875,1.25585485106088,0.0456316115170995,0.0419643543137992,-10.111,0.200216750023169
0.866,-13.879,14.4018244720599,0.563220033011977,28.5567684893179,1.04131643821634,0.0641391465634489,0.704033277006906,"BB1324","05","BB1324_Unit05","Testosterone",9,1525.87890625,1.17273345779247,0.0391075473878081,0.0364647855238193,-14.745,0.161966722993093
0.905999999999999,18.327,13.9950740680868,0.63805242768483,28.9941733364312,1.22844836544498,0.0617036108146217,0.740783249976833,"BB1324","05","BB1324_Unit05","Testosterone",17,1335.14404296875,1.25585485106088,0.0455912147789051,0.0423688011791471,17.421,0.165216750023166
